,Type,Sex,Size,Intake Type,Intake Subtype,Intake Jurisdiction,PredomBreed,PredomColor,IntakeAgeYrs,Type Sex,Type Size,Type Intake Type,Type Intake Subtype,Type Intake Jurisdiction,Type PredomBreed,Type PredomColor,Type IntakeAgeYrs,Sex Size,Sex Intake Type,Sex Intake Subtype,Sex Intake Jurisdiction,Sex PredomBreed,Sex PredomColor,Sex IntakeAgeYrs,Size Intake Type,Size Intake Subtype,Size Intake Jurisdiction,Size PredomBreed,Size PredomColor,Size IntakeAgeYrs,Intake Type Intake Subtype,Intake Type Intake Jurisdiction,Intake Type PredomBreed,Intake Type PredomColor,Intake Type IntakeAgeYrs,Intake Subtype Intake Jurisdiction,Intake Subtype PredomBreed,Intake Subtype PredomColor,Intake Subtype IntakeAgeYrs,Intake Jurisdiction PredomBreed,Intake Jurisdiction PredomColor,Intake Jurisdiction IntakeAgeYrs,PredomBreed PredomColor,PredomBreed IntakeAgeYrs,PredomColor IntakeAgeYrs,Outcome Type
15362,0.0,3.0,4.0,4.0,13.0,10.0,22.0,16.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,39.0,30.0,66.0,48.0,2.91,16.0,52.0,40.0,88.0,64.0,3.88,52.0,40.0,88.0,64.0,3.88,130.0,286.0,208.0,12.61,220.0,160.0,9.7,352.0,21.34,15.52,0
15363,1.0,0.0,1.0,4.0,2.0,8.0,38.0,2.0,-1.0,0.0,1.0,4.0,2.0,8.0,38.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,4.0,2.0,8.0,38.0,2.0,-1.0,8.0,32.0,152.0,8.0,-4.0,16.0,76.0,4.0,-2.0,304.0,16.0,-8.0,76.0,-38.0,-2.0,3
15364,0.0,3.0,0.0,4.0,1.0,10.0,22.0,4.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,30.0,66.0,12.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,4.0,40.0,88.0,16.0,0.4,10.0,22.0,4.0,0.1,220.0,40.0,1.0,88.0,2.2,0.4,0
15365,1.0,1.0,2.0,1.0,5.0,10.0,42.0,0.0,-1.0,1.0,2.0,1.0,5.0,10.0,42.0,0.0,-1.0,2.0,1.0,5.0,10.0,42.0,0.0,-1.0,2.0,10.0,20.0,84.0,0.0,-2.0,5.0,10.0,42.0,0.0,-1.0,50.0,210.0,0.0,-5.0,420.0,0.0,-10.0,0.0,-42.0,-0.0,2
15366,2.0,2.0,1.0,4.0,2.0,8.0,26.0,2.0,-1.0,4.0,2.0,8.0,4.0,16.0,52.0,4.0,-2.0,2.0,8.0,4.0,16.0,52.0,4.0,-2.0,4.0,2.0,8.0,26.0,2.0,-1.0,8.0,32.0,104.0,8.0,-4.0,16.0,52.0,4.0,-2.0,208.0,16.0,-8.0,52.0,-26.0,-2.0,0
15367,1.0,2.0,3.0,4.0,13.0,8.0,42.0,2.0,0.16,2.0,3.0,4.0,13.0,8.0,42.0,2.0,0.16,6.0,8.0,26.0,16.0,84.0,4.0,0.32,12.0,39.0,24.0,126.0,6.0,0.48,52.0,32.0,168.0,8.0,0.64,104.0,546.0,26.0,2.08,336.0,16.0,1.28,84.0,6.72,0.32,0
15368,0.0,3.0,0.0,4.0,1.0,8.0,22.0,5.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,24.0,66.0,15.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,4.0,32.0,88.0,20.0,1.0,8.0,22.0,5.0,0.25,176.0,40.0,2.0,110.0,5.5,1.25,2
15369,0.0,3.0,4.0,4.0,13.0,8.0,22.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,12.0,12.0,39.0,24.0,66.0,6.0,-3.0,16.0,52.0,32.0,88.0,8.0,-4.0,52.0,32.0,88.0,8.0,-4.0,104.0,286.0,26.0,-13.0,176.0,16.0,-8.0,44.0,-22.0,-2.0,2
15370,1.0,3.0,2.0,2.0,13.0,10.0,55.0,0.0,0.76,3.0,2.0,2.0,13.0,10.0,55.0,0.0,0.76,6.0,6.0,39.0,30.0,165.0,0.0,2.2800000000000002,4.0,26.0,20.0,110.0,0.0,1.52,26.0,20.0,110.0,0.0,1.52,130.0,715.0,0.0,9.88,550.0,0.0,7.6,0.0,41.8,0.0,0
15371,1.0,3.0,4.0,4.0,2.0,8.0,38.0,2.0,0.97,3.0,4.0,4.0,2.0,8.0,38.0,2.0,0.97,12.0,12.0,6.0,24.0,114.0,6.0,2.91,16.0,8.0,32.0,152.0,8.0,3.88,8.0,32.0,152.0,8.0,3.88,16.0,76.0,4.0,1.94,304.0,16.0,7.76,76.0,36.86,1.94,0
15372,1.0,2.0,5.0,4.0,13.0,10.0,53.0,0.0,9.98,2.0,5.0,4.0,13.0,10.0,53.0,0.0,9.98,10.0,8.0,26.0,20.0,106.0,0.0,19.96,20.0,65.0,50.0,265.0,0.0,49.900000000000006,52.0,40.0,212.0,0.0,39.92,130.0,689.0,0.0,129.74,530.0,0.0,99.80000000000001,0.0,528.94,0.0,0
15373,0.0,2.0,4.0,2.0,13.0,8.0,22.0,11.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,26.0,16.0,44.0,22.0,0.66,8.0,52.0,32.0,88.0,44.0,1.32,26.0,16.0,44.0,22.0,0.66,104.0,286.0,143.0,4.29,176.0,88.0,2.64,242.0,7.260000000000001,3.6300000000000003,0
15374,1.0,3.0,4.0,1.0,5.0,8.0,11.0,2.0,2.8,3.0,4.0,1.0,5.0,8.0,11.0,2.0,2.8,12.0,3.0,15.0,24.0,33.0,6.0,8.399999999999999,4.0,20.0,32.0,44.0,8.0,11.2,5.0,8.0,11.0,2.0,2.8,40.0,55.0,10.0,14.0,88.0,16.0,22.4,22.0,30.799999999999997,5.6,2
15375,0.0,4.0,4.0,4.0,1.0,10.0,20.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,16.0,16.0,4.0,40.0,80.0,8.0,-4.0,16.0,4.0,40.0,80.0,8.0,-4.0,4.0,40.0,80.0,8.0,-4.0,10.0,20.0,2.0,-1.0,200.0,20.0,-10.0,40.0,-20.0,-2.0,3
15376,2.0,4.0,4.0,4.0,0.0,10.0,46.0,12.0,0.0,8.0,8.0,8.0,0.0,20.0,92.0,24.0,0.0,16.0,16.0,0.0,40.0,184.0,48.0,0.0,16.0,0.0,40.0,184.0,48.0,0.0,0.0,40.0,184.0,48.0,0.0,0.0,0.0,0.0,0.0,460.0,120.0,0.0,552.0,0.0,0.0,3
15377,0.0,4.0,0.0,4.0,13.0,8.0,22.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,52.0,32.0,88.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,32.0,88.0,0.0,2.0,104.0,286.0,0.0,6.5,176.0,0.0,4.0,0.0,11.0,0.0,3
15378,1.0,3.0,5.0,2.0,13.0,10.0,15.0,15.0,5.5,3.0,5.0,2.0,13.0,10.0,15.0,15.0,5.5,15.0,6.0,39.0,30.0,45.0,45.0,16.5,10.0,65.0,50.0,75.0,75.0,27.5,26.0,20.0,30.0,30.0,11.0,130.0,195.0,195.0,71.5,150.0,150.0,55.0,225.0,82.5,82.5,3
15379,1.0,2.0,4.0,4.0,13.0,10.0,12.0,9.0,1.0,2.0,4.0,4.0,13.0,10.0,12.0,9.0,1.0,8.0,8.0,26.0,20.0,24.0,18.0,2.0,16.0,52.0,40.0,48.0,36.0,4.0,52.0,40.0,48.0,36.0,4.0,130.0,156.0,117.0,13.0,120.0,90.0,10.0,108.0,12.0,9.0,0
15380,1.0,3.0,1.0,4.0,2.0,10.0,33.0,0.0,7.35,3.0,1.0,4.0,2.0,10.0,33.0,0.0,7.35,3.0,12.0,6.0,30.0,99.0,0.0,22.049999999999997,4.0,2.0,10.0,33.0,0.0,7.35,8.0,40.0,132.0,0.0,29.4,20.0,66.0,0.0,14.7,330.0,0.0,73.5,0.0,242.54999999999998,0.0,2
15381,0.0,2.0,0.0,4.0,1.0,8.0,22.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,16.0,44.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,32.0,88.0,0.0,1.0,8.0,22.0,0.0,0.25,176.0,0.0,2.0,0.0,5.5,0.0,3
15382,1.0,2.0,4.0,1.0,5.0,10.0,38.0,17.0,3.35,2.0,4.0,1.0,5.0,10.0,38.0,17.0,3.35,8.0,2.0,10.0,20.0,76.0,34.0,6.7,4.0,20.0,40.0,152.0,68.0,13.4,5.0,10.0,38.0,17.0,3.35,50.0,190.0,85.0,16.75,380.0,170.0,33.5,646.0,127.3,56.95,2
15383,1.0,3.0,2.0,2.0,13.0,8.0,40.0,15.0,4.0,3.0,2.0,2.0,13.0,8.0,40.0,15.0,4.0,6.0,6.0,39.0,24.0,120.0,45.0,12.0,4.0,26.0,16.0,80.0,30.0,8.0,26.0,16.0,80.0,30.0,8.0,104.0,520.0,195.0,52.0,320.0,120.0,32.0,600.0,160.0,60.0,0
15384,1.0,0.0,2.0,4.0,2.0,8.0,38.0,18.0,4.0,0.0,2.0,4.0,2.0,8.0,38.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,16.0,76.0,36.0,8.0,8.0,32.0,152.0,72.0,16.0,16.0,76.0,36.0,8.0,304.0,144.0,32.0,684.0,152.0,72.0,2
15385,1.0,3.0,2.0,4.0,2.0,8.0,25.0,0.0,0.67,3.0,2.0,4.0,2.0,8.0,25.0,0.0,0.67,6.0,12.0,6.0,24.0,75.0,0.0,2.0100000000000002,8.0,4.0,16.0,50.0,0.0,1.34,8.0,32.0,100.0,0.0,2.68,16.0,50.0,0.0,1.34,200.0,0.0,5.36,0.0,16.75,0.0,0
15386,1.0,2.0,6.0,4.0,2.0,8.0,11.0,18.0,5.93,2.0,6.0,4.0,2.0,8.0,11.0,18.0,5.93,12.0,8.0,4.0,16.0,22.0,36.0,11.86,24.0,12.0,48.0,66.0,108.0,35.58,8.0,32.0,44.0,72.0,23.72,16.0,22.0,36.0,11.86,88.0,144.0,47.44,198.0,65.22999999999999,106.74,2
15387,1.0,0.0,2.0,4.0,2.0,8.0,8.0,2.0,-1.0,0.0,2.0,4.0,2.0,8.0,8.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,8.0,4.0,16.0,16.0,4.0,-2.0,8.0,32.0,32.0,8.0,-4.0,16.0,16.0,4.0,-2.0,64.0,16.0,-8.0,16.0,-8.0,-2.0,2
15388,1.0,1.0,3.0,4.0,23.0,8.0,38.0,13.0,0.17,1.0,3.0,4.0,23.0,8.0,38.0,13.0,0.17,3.0,4.0,23.0,8.0,38.0,13.0,0.17,12.0,69.0,24.0,114.0,39.0,0.51,92.0,32.0,152.0,52.0,0.68,184.0,874.0,299.0,3.91,304.0,104.0,1.36,494.0,6.460000000000001,2.21,3
15389,0.0,3.0,0.0,4.0,1.0,8.0,22.0,16.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,24.0,66.0,48.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,32.0,88.0,64.0,2.0,8.0,22.0,16.0,0.5,176.0,128.0,4.0,352.0,11.0,8.0,2
15390,1.0,1.0,2.0,1.0,5.0,8.0,33.0,5.0,3.75,1.0,2.0,1.0,5.0,8.0,33.0,5.0,3.75,2.0,1.0,5.0,8.0,33.0,5.0,3.75,2.0,10.0,16.0,66.0,10.0,7.5,5.0,8.0,33.0,5.0,3.75,40.0,165.0,25.0,18.75,264.0,40.0,30.0,165.0,123.75,18.75,2
15391,0.0,3.0,4.0,5.0,23.0,8.0,22.0,2.0,2.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,69.0,24.0,66.0,6.0,8.94,20.0,92.0,32.0,88.0,8.0,11.92,115.0,40.0,110.0,10.0,14.9,184.0,506.0,46.0,68.54,176.0,16.0,23.84,44.0,65.56,5.96,0
15392,1.0,2.0,2.0,4.0,13.0,10.0,40.0,18.0,0.81,2.0,2.0,4.0,13.0,10.0,40.0,18.0,0.81,4.0,8.0,26.0,20.0,80.0,36.0,1.62,8.0,26.0,20.0,80.0,36.0,1.62,52.0,40.0,160.0,72.0,3.24,130.0,520.0,234.0,10.530000000000001,400.0,180.0,8.100000000000001,720.0,32.400000000000006,14.580000000000002,0
15393,1.0,0.0,4.0,2.0,13.0,8.0,15.0,18.0,11.01,0.0,4.0,2.0,13.0,8.0,15.0,18.0,11.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,52.0,32.0,60.0,72.0,44.04,26.0,16.0,30.0,36.0,22.02,104.0,195.0,234.0,143.13,120.0,144.0,88.08,270.0,165.15,198.18,3
15394,1.0,3.0,5.0,4.0,13.0,8.0,15.0,18.0,1.97,3.0,5.0,4.0,13.0,8.0,15.0,18.0,1.97,15.0,12.0,39.0,24.0,45.0,54.0,5.91,20.0,65.0,40.0,75.0,90.0,9.85,52.0,32.0,60.0,72.0,7.88,104.0,195.0,234.0,25.61,120.0,144.0,15.76,270.0,29.55,35.46,0
15395,1.0,0.0,1.0,4.0,2.0,10.0,25.0,0.0,2.6,0.0,1.0,4.0,2.0,10.0,25.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,10.0,25.0,0.0,2.6,8.0,40.0,100.0,0.0,10.4,20.0,50.0,0.0,5.2,250.0,0.0,26.0,0.0,65.0,0.0,2
15396,0.0,3.0,4.0,2.0,13.0,10.0,22.0,0.0,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,39.0,30.0,66.0,0.0,3.4799999999999995,8.0,52.0,40.0,88.0,0.0,4.64,26.0,20.0,44.0,0.0,2.32,130.0,286.0,0.0,15.079999999999998,220.0,0.0,11.6,0.0,25.52,0.0,0
15397,1.0,2.0,5.0,4.0,2.0,10.0,56.0,15.0,-1.0,2.0,5.0,4.0,2.0,10.0,56.0,15.0,-1.0,10.0,8.0,4.0,20.0,112.0,30.0,-2.0,20.0,10.0,50.0,280.0,75.0,-5.0,8.0,40.0,224.0,60.0,-4.0,20.0,112.0,30.0,-2.0,560.0,150.0,-10.0,840.0,-56.0,-15.0,2
15398,1.0,2.0,4.0,4.0,13.0,10.0,38.0,17.0,6.08,2.0,4.0,4.0,13.0,10.0,38.0,17.0,6.08,8.0,8.0,26.0,20.0,76.0,34.0,12.16,16.0,52.0,40.0,152.0,68.0,24.32,52.0,40.0,152.0,68.0,24.32,130.0,494.0,221.0,79.04,380.0,170.0,60.8,646.0,231.04,103.36,2
15399,1.0,3.0,4.0,2.0,13.0,10.0,24.0,18.0,3.0,3.0,4.0,2.0,13.0,10.0,24.0,18.0,3.0,12.0,6.0,39.0,30.0,72.0,54.0,9.0,8.0,52.0,40.0,96.0,72.0,12.0,26.0,20.0,48.0,36.0,6.0,130.0,312.0,234.0,39.0,240.0,180.0,30.0,432.0,72.0,54.0,3
15400,2.0,3.0,4.0,4.0,13.0,10.0,34.0,18.0,1.0,6.0,8.0,8.0,26.0,20.0,68.0,36.0,2.0,12.0,12.0,39.0,30.0,102.0,54.0,3.0,16.0,52.0,40.0,136.0,72.0,4.0,52.0,40.0,136.0,72.0,4.0,130.0,442.0,234.0,13.0,340.0,180.0,10.0,612.0,34.0,18.0,3
15401,1.0,3.0,5.0,4.0,13.0,10.0,15.0,2.0,7.98,3.0,5.0,4.0,13.0,10.0,15.0,2.0,7.98,15.0,12.0,39.0,30.0,45.0,6.0,23.94,20.0,65.0,50.0,75.0,10.0,39.900000000000006,52.0,40.0,60.0,8.0,31.92,130.0,195.0,26.0,103.74000000000001,150.0,20.0,79.80000000000001,30.0,119.7,15.96,0
15402,2.0,4.0,4.0,4.0,13.0,10.0,47.0,12.0,-1.0,8.0,8.0,8.0,26.0,20.0,94.0,24.0,-2.0,16.0,16.0,52.0,40.0,188.0,48.0,-4.0,16.0,52.0,40.0,188.0,48.0,-4.0,52.0,40.0,188.0,48.0,-4.0,130.0,611.0,156.0,-13.0,470.0,120.0,-10.0,564.0,-47.0,-12.0,3
15403,1.0,3.0,4.0,4.0,21.0,10.0,15.0,15.0,1.98,3.0,4.0,4.0,21.0,10.0,15.0,15.0,1.98,12.0,12.0,63.0,30.0,45.0,45.0,5.9399999999999995,16.0,84.0,40.0,60.0,60.0,7.92,84.0,40.0,60.0,60.0,7.92,210.0,315.0,315.0,41.58,150.0,150.0,19.8,225.0,29.7,29.7,0
15404,0.0,2.0,0.0,2.0,13.0,8.0,22.0,9.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,26.0,16.0,44.0,18.0,1.16,0.0,0.0,0.0,0.0,0.0,0.0,26.0,16.0,44.0,18.0,1.16,104.0,286.0,117.0,7.539999999999999,176.0,72.0,4.64,198.0,12.76,5.22,0
15405,1.0,3.0,2.0,4.0,2.0,8.0,42.0,2.0,3.19,3.0,2.0,4.0,2.0,8.0,42.0,2.0,3.19,6.0,12.0,6.0,24.0,126.0,6.0,9.57,8.0,4.0,16.0,84.0,4.0,6.38,8.0,32.0,168.0,8.0,12.76,16.0,84.0,4.0,6.38,336.0,16.0,25.52,84.0,133.98,6.38,2
15406,1.0,3.0,4.0,4.0,2.0,10.0,40.0,0.0,2.55,3.0,4.0,4.0,2.0,10.0,40.0,0.0,2.55,12.0,12.0,6.0,30.0,120.0,0.0,7.6499999999999995,16.0,8.0,40.0,160.0,0.0,10.2,8.0,40.0,160.0,0.0,10.2,20.0,80.0,0.0,5.1,400.0,0.0,25.5,0.0,102.0,0.0,2
15407,0.0,2.0,4.0,4.0,1.0,8.0,22.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,8.0,8.0,2.0,16.0,44.0,0.0,-2.0,16.0,4.0,32.0,88.0,0.0,-4.0,4.0,32.0,88.0,0.0,-4.0,8.0,22.0,0.0,-1.0,176.0,0.0,-8.0,0.0,-22.0,-0.0,3
15408,0.0,3.0,0.0,4.0,1.0,8.0,22.0,9.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,24.0,66.0,27.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,32.0,88.0,36.0,2.0,8.0,22.0,9.0,0.5,176.0,72.0,4.0,198.0,11.0,4.5,2
15409,1.0,1.0,4.0,4.0,13.0,10.0,38.0,15.0,4.99,1.0,4.0,4.0,13.0,10.0,38.0,15.0,4.99,4.0,4.0,13.0,10.0,38.0,15.0,4.99,16.0,52.0,40.0,152.0,60.0,19.96,52.0,40.0,152.0,60.0,19.96,130.0,494.0,195.0,64.87,380.0,150.0,49.900000000000006,570.0,189.62,74.85000000000001,2
15410,1.0,2.0,2.0,4.0,2.0,10.0,38.0,2.0,8.01,2.0,2.0,4.0,2.0,10.0,38.0,2.0,8.01,4.0,8.0,4.0,20.0,76.0,4.0,16.02,8.0,4.0,20.0,76.0,4.0,16.02,8.0,40.0,152.0,8.0,32.04,20.0,76.0,4.0,16.02,380.0,20.0,80.1,76.0,304.38,16.02,2
15411,0.0,2.0,4.0,4.0,13.0,10.0,20.0,2.0,5.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,26.0,20.0,40.0,4.0,11.94,16.0,52.0,40.0,80.0,8.0,23.88,52.0,40.0,80.0,8.0,23.88,130.0,260.0,26.0,77.61,200.0,20.0,59.699999999999996,40.0,119.39999999999999,11.94,0
15412,1.0,3.0,2.0,4.0,21.0,10.0,33.0,2.0,0.33,3.0,2.0,4.0,21.0,10.0,33.0,2.0,0.33,6.0,12.0,63.0,30.0,99.0,6.0,0.99,8.0,42.0,20.0,66.0,4.0,0.66,84.0,40.0,132.0,8.0,1.32,210.0,693.0,42.0,6.930000000000001,330.0,20.0,3.3000000000000003,66.0,10.89,0.66,0
15413,0.0,2.0,0.0,1.0,5.0,8.0,22.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,16.0,44.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,22.0,11.0,0.0,40.0,110.0,55.0,0.0,176.0,88.0,0.0,242.0,0.0,0.0,0
15414,1.0,3.0,4.0,4.0,2.0,10.0,15.0,2.0,7.99,3.0,4.0,4.0,2.0,10.0,15.0,2.0,7.99,12.0,12.0,6.0,30.0,45.0,6.0,23.97,16.0,8.0,40.0,60.0,8.0,31.96,8.0,40.0,60.0,8.0,31.96,20.0,30.0,4.0,15.98,150.0,20.0,79.9,30.0,119.85000000000001,15.98,2
15415,1.0,0.0,2.0,4.0,2.0,8.0,25.0,18.0,2.0,0.0,2.0,4.0,2.0,8.0,25.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,16.0,50.0,36.0,4.0,8.0,32.0,100.0,72.0,8.0,16.0,50.0,36.0,4.0,200.0,144.0,16.0,450.0,50.0,36.0,2
15416,1.0,3.0,1.0,4.0,2.0,10.0,55.0,0.0,2.4,3.0,1.0,4.0,2.0,10.0,55.0,0.0,2.4,3.0,12.0,6.0,30.0,165.0,0.0,7.199999999999999,4.0,2.0,10.0,55.0,0.0,2.4,8.0,40.0,220.0,0.0,9.6,20.0,110.0,0.0,4.8,550.0,0.0,24.0,0.0,132.0,0.0,2
15417,1.0,2.0,4.0,4.0,2.0,10.0,7.0,17.0,6.88,2.0,4.0,4.0,2.0,10.0,7.0,17.0,6.88,8.0,8.0,4.0,20.0,14.0,34.0,13.76,16.0,8.0,40.0,28.0,68.0,27.52,8.0,40.0,28.0,68.0,27.52,20.0,14.0,34.0,13.76,70.0,170.0,68.8,119.0,48.16,116.96,2
15418,1.0,1.0,2.0,1.0,5.0,8.0,4.0,0.0,-1.0,1.0,2.0,1.0,5.0,8.0,4.0,0.0,-1.0,2.0,1.0,5.0,8.0,4.0,0.0,-1.0,2.0,10.0,16.0,8.0,0.0,-2.0,5.0,8.0,4.0,0.0,-1.0,40.0,20.0,0.0,-5.0,32.0,0.0,-8.0,0.0,-4.0,-0.0,2
15419,1.0,0.0,6.0,1.0,5.0,10.0,36.0,12.0,4.22,0.0,6.0,1.0,5.0,10.0,36.0,12.0,4.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,30.0,60.0,216.0,72.0,25.32,5.0,10.0,36.0,12.0,4.22,50.0,180.0,60.0,21.099999999999998,360.0,120.0,42.199999999999996,432.0,151.92,50.64,2
15420,1.0,2.0,4.0,2.0,13.0,8.0,12.0,15.0,5.12,2.0,4.0,2.0,13.0,8.0,12.0,15.0,5.12,8.0,4.0,26.0,16.0,24.0,30.0,10.24,8.0,52.0,32.0,48.0,60.0,20.48,26.0,16.0,24.0,30.0,10.24,104.0,156.0,195.0,66.56,96.0,120.0,40.96,180.0,61.44,76.8,3
15421,1.0,2.0,1.0,1.0,5.0,8.0,13.0,2.0,1.38,2.0,1.0,1.0,5.0,8.0,13.0,2.0,1.38,2.0,2.0,10.0,16.0,26.0,4.0,2.76,1.0,5.0,8.0,13.0,2.0,1.38,5.0,8.0,13.0,2.0,1.38,40.0,65.0,10.0,6.8999999999999995,104.0,16.0,11.04,26.0,17.939999999999998,2.76,2
15422,2.0,4.0,1.0,4.0,2.0,8.0,26.0,15.0,-1.0,8.0,2.0,8.0,4.0,16.0,52.0,30.0,-2.0,4.0,16.0,8.0,32.0,104.0,60.0,-4.0,4.0,2.0,8.0,26.0,15.0,-1.0,8.0,32.0,104.0,60.0,-4.0,16.0,52.0,30.0,-2.0,208.0,120.0,-8.0,390.0,-26.0,-15.0,3
15423,1.0,1.0,4.0,4.0,2.0,10.0,18.0,2.0,-1.0,1.0,4.0,4.0,2.0,10.0,18.0,2.0,-1.0,4.0,4.0,2.0,10.0,18.0,2.0,-1.0,16.0,8.0,40.0,72.0,8.0,-4.0,8.0,40.0,72.0,8.0,-4.0,20.0,36.0,4.0,-2.0,180.0,20.0,-10.0,36.0,-18.0,-2.0,3
15424,1.0,1.0,2.0,4.0,2.0,8.0,0.0,18.0,-1.0,1.0,2.0,4.0,2.0,8.0,0.0,18.0,-1.0,2.0,4.0,2.0,8.0,0.0,18.0,-1.0,8.0,4.0,16.0,0.0,36.0,-2.0,8.0,32.0,0.0,72.0,-4.0,16.0,0.0,36.0,-2.0,0.0,144.0,-8.0,0.0,-0.0,-18.0,2
15425,1.0,1.0,4.0,4.0,2.0,10.0,17.0,2.0,-1.0,1.0,4.0,4.0,2.0,10.0,17.0,2.0,-1.0,4.0,4.0,2.0,10.0,17.0,2.0,-1.0,16.0,8.0,40.0,68.0,8.0,-4.0,8.0,40.0,68.0,8.0,-4.0,20.0,34.0,4.0,-2.0,170.0,20.0,-10.0,34.0,-17.0,-2.0,3
15426,0.0,3.0,4.0,2.0,13.0,8.0,21.0,9.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,39.0,24.0,63.0,27.0,0.8400000000000001,8.0,52.0,32.0,84.0,36.0,1.12,26.0,16.0,42.0,18.0,0.56,104.0,273.0,117.0,3.6400000000000006,168.0,72.0,2.24,189.0,5.880000000000001,2.5200000000000005,0
15427,1.0,3.0,2.0,4.0,2.0,10.0,25.0,15.0,2.5,3.0,2.0,4.0,2.0,10.0,25.0,15.0,2.5,6.0,12.0,6.0,30.0,75.0,45.0,7.5,8.0,4.0,20.0,50.0,30.0,5.0,8.0,40.0,100.0,60.0,10.0,20.0,50.0,30.0,5.0,250.0,150.0,25.0,375.0,62.5,37.5,2
15428,0.0,3.0,0.0,4.0,13.0,8.0,22.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,39.0,24.0,66.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,52.0,32.0,88.0,0.0,1.0,104.0,286.0,0.0,3.25,176.0,0.0,2.0,0.0,5.5,0.0,0
15429,1.0,0.0,2.0,4.0,13.0,12.0,55.0,18.0,-1.0,0.0,2.0,4.0,13.0,12.0,55.0,18.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,8.0,26.0,24.0,110.0,36.0,-2.0,52.0,48.0,220.0,72.0,-4.0,156.0,715.0,234.0,-13.0,660.0,216.0,-12.0,990.0,-55.0,-18.0,2
15430,1.0,3.0,4.0,1.0,5.0,10.0,15.0,18.0,-1.0,3.0,4.0,1.0,5.0,10.0,15.0,18.0,-1.0,12.0,3.0,15.0,30.0,45.0,54.0,-3.0,4.0,20.0,40.0,60.0,72.0,-4.0,5.0,10.0,15.0,18.0,-1.0,50.0,75.0,90.0,-5.0,150.0,180.0,-10.0,270.0,-15.0,-18.0,2
15431,2.0,0.0,4.0,4.0,13.0,10.0,16.0,19.0,-1.0,0.0,8.0,8.0,26.0,20.0,32.0,38.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,16.0,52.0,40.0,64.0,76.0,-4.0,52.0,40.0,64.0,76.0,-4.0,130.0,208.0,247.0,-13.0,160.0,190.0,-10.0,304.0,-16.0,-19.0,0
15432,1.0,2.0,4.0,1.0,9.0,8.0,38.0,6.0,13.5,2.0,4.0,1.0,9.0,8.0,38.0,6.0,13.5,8.0,2.0,18.0,16.0,76.0,12.0,27.0,4.0,36.0,32.0,152.0,24.0,54.0,9.0,8.0,38.0,6.0,13.5,72.0,342.0,54.0,121.5,304.0,48.0,108.0,228.0,513.0,81.0,2
